"Country","Code","Year","Traditional biofuels","Other renewables (modern biofuels, geothermal, wave & tidal)","Wind","Solar PV","Hydropower"
"Spain","ESP","2014","","5.414056767789486","52.01299999999999","13.673026814443602",""
"Spain","ESP","2015","","5.875050923401762","49.334999999999994","13.877749813",""
"Spain","ESP","2016","","6.2266548110447175","48.89941963802407","13.56037694431277",""
"Sweden","SWE","1965","","0.0","0.0","0.0",""
"Sweden","SWE","1966","","0.0","0.0","0.0",""
"Sweden","SWE","1967","","0.0","0.0","0.0",""
"Sweden","SWE","1968","","0.0","0.0","0.0",""
"Sweden","SWE","1969","","0.0","0.0","0.0",""
"Sweden","SWE","1970","","0.13","0.0","0.0",""
"Sweden","SWE","1971","","0.16","0.0","0.0",""
"Sweden","SWE","1972","","0.226","0.0","0.0",""
"Sweden","SWE","1973","","0.39899999999999997","0.0","0.0",""
"Sweden","SWE","1974","","0.35700000000000004","0.0","0.0",""
"Sweden","SWE","1975","","0.31","0.0","0.0",""
"Sweden","SWE","1976","","0.354","0.0","0.0",""
"Sweden","SWE","1977","","0.36","0.0","0.0",""
"Sweden","SWE","1978","","0.276","0.0","0.0",""
"Sweden","SWE","1979","","0.34700000000000003","0.0","0.0",""
"Sweden","SWE","1980","","0.721","0.0","0.0",""
"Sweden","SWE","1981","","0.9209999999999999","0.0","0.0",""
"Sweden","SWE","1982","","1.002","0.0","0.0",""
"Sweden","SWE","1983","","1.4469999999999998","0.003","0.0",""
"Sweden","SWE","1984","","1.848","0.005","0.0",""
"Sweden","SWE","1985","","1.8019999999999998","0.006","0.0",""
"Sweden","SWE","1986","","1.98","0.006","0.0",""
"Sweden","SWE","1987","","1.959","0.006","0.0",""
"Sweden","SWE","1988","","2.041","0.005","0.0",""
"Sweden","SWE","1989","","2.189","0.005","0.0",""
"Sweden","SWE","1990","","1.943","0.006","0.0",""
"Sweden","SWE","1991","","1.86","0.013000000000000001","0.0",""
"Sweden","SWE","1992","","2.01","0.031","0.0",""
"Sweden","SWE","1993","","2.171","0.052000000000000005","0.001",""
"Sweden","SWE","1994","","2.229","0.075","0.001",""
"Sweden","SWE","1995","","2.354","0.105","0.001",""
"Sweden","SWE","1996","","2.1180000000000003","0.14400000000000002","0.001",""
"Sweden","SWE","1997","","2.773","0.203","0.001",""
"Sweden","SWE","1998","","2.78","0.308","0.001",""
"Sweden","SWE","1999","","2.697","0.358","0.001",""
"Sweden","SWE","2000","","4.098","0.457","0.001",""
"Sweden","SWE","2001","","3.7769999999999997","0.48200000000000004","0.002",""
"Sweden","SWE","2002","","4.175","0.608","0.002",""
"Sweden","SWE","2003","","4.51","0.679","0.002",""
"Sweden","SWE","2004","","7.2010000000000005","0.85","0.002",""
"Sweden","SWE","2005","","7.4910000000000005","0.9490000000000001","0.002",""
"Sweden","SWE","2006","","8.359","0.987","0.002",""
"Sweden","SWE","2007","","9.836","1.43","0.003",""
"Sweden","SWE","2008","","10.337","1.996","0.004",""
"Sweden","SWE","2009","","11.46","2.485","0.006999999999999999",""
"Sweden","SWE","2010","","12.192","3.502","0.009000000000000001",""
"Sweden","SWE","2011","","11.536","6.077999999999999","0.013000000000000001",""
"Sweden","SWE","2012","","12.194","7.165","0.019",""
"Sweden","SWE","2013","","11.45","9.842","0.035",""
"Sweden","SWE","2014","","10.696","11.234000000000002","0.047",""
"Sweden","SWE","2015","","10.765","16.268","0.09699999999999999",""
"Sweden","SWE","2016","","11.7092","15.101105307497894","0.16942863286300766",""
"Switzerland","CHE","1965","","0.0","0.0","0.0",""
"Switzerland","CHE","1966","","0.0","0.0","0.0",""
"Switzerland","CHE","1967","","0.0","0.0","0.0",""
"Switzerland","CHE","1968","","0.0","0.0","0.0",""
"Switzerland","CHE","1969","","0.0","0.0","0.0",""
"Switzerland","CHE","1970","","0.0","0.0","0.0",""
"Switzerland","CHE","1971","","0.0","0.0","0.0",""
"Switzerland","CHE","1972","","0.0","0.0","0.0",""
"Switzerland","CHE","1973","","0.0","0.0","0.0",""
"Switzerland","CHE","1974","","0.0","0.0","0.0",""
"Switzerland","CHE","1975","","0.0","0.0","0.0",""
"Switzerland","CHE","1976","","0.0","0.0","0.0",""
"Switzerland","CHE","1977","","0.0","0.0","0.0",""
"Switzerland","CHE","1978","","0.098","0.0","0.0",""
"Switzerland","CHE","1979","","0.287","0.0","0.0",""
"Switzerland","CHE","1980","","0.17300000000000001","0.0","0.0",""
"Switzerland","CHE","1981","","0.436","0.0","0.0",""
"Switzerland","CHE","1982","","0.39","0.0","0.0",""
"Switzerland","CHE","1983","","0.396","0.0","0.0",""
"Switzerland","CHE","1984","","0.369","0.0","0.0",""
"Switzerland","CHE","1985","","0.365","0.0","0.0",""
"Switzerland","CHE","1986","","0.45799999999999996","0.0","0.0",""
"Switzerland","CHE","1987","","0.511","0.0","0.0",""
"Switzerland","CHE","1988","","0.513","0.0","0.0",""
"Switzerland","CHE","1989","","0.529","0.0","0.0",""
"Switzerland","CHE","1990","","0.36","0.0","0.0010101010101009982",""
"Switzerland","CHE","1991","","0.35100000000000003","0.0","0.0020202020202019963",""
"Switzerland","CHE","1992","","0.387","0.0","0.0030303030303029947",""
"Switzerland","CHE","1993","","0.37200000000000005","0.0","0.004040404040403993",""
"Switzerland","CHE","1994","","0.436","0.0","0.00505050505050499",""
"Switzerland","CHE","1995","","0.451","0.0","0.0060606060606059895",""
"Switzerland","CHE","1996","","0.49","0.0010101010101009982","0.007070707070706988",""
"Switzerland","CHE","1997","","0.544","0.0020202020202019963","0.007070707070706988",""
"Switzerland","CHE","1998","","0.5589999999999999","0.0030303030303029947","0.008080808080807984",""
"Switzerland","CHE","1999","","0.616","0.0030303030303029947","0.01010101010100998",""
"Switzerland","CHE","2000","","0.8865263157894785","0.0030303030303029947","0.01111111111111098",""
"Switzerland","CHE","2001","","0.9152631578947436","0.004040404040403993","0.013131313131312976",""
"Switzerland","CHE","2002","","0.929578947368428","0.00505050505050499","0.015151515151514972",""
"Switzerland","CHE","2003","","0.9914736842105344","0.00505050505050499","0.01818181818181797",""
"Switzerland","CHE","2004","","1.0323157894736932","0.0060606060606059895","0.01818181818181797",""
"Switzerland","CHE","2005","","1.0726315789473768","0.008080808080807984","0.02121212121212096",""
"Switzerland","CHE","2006","","1.1931578947368526","0.015151515151514972","0.024242424242423958",""
"Switzerland","CHE","2007","","1.2490526315789563","0.016161616161615967","0.02929292929292895",""
"Switzerland","CHE","2008","","1.306105263157903","0.01919191919191896","0.037373737373736934",""
"Switzerland","CHE","2009","","1.30178947368422","0.02323232323232296","0.0545454545454538",""
"Switzerland","CHE","2010","","1.3453684210526398","0.037373737373736934","0.09494949494949373",""
"Switzerland","CHE","2011","","1.461052631578957","0.07070707070706987","0.1696969696969675",""
"Switzerland","CHE","2012","","1.6132631578947487","0.08888888888888766","0.3020202020201983",""
"Switzerland","CHE","2013","","1.714421052631592","0.09090909090908984","0.5050505050504991",""
"Switzerland","CHE","2014","","1.7795789473684356","0.1020202020202009","0.8505050505050423",""
"Switzerland","CHE","2015","","1.7071578947368529","0.1111111111111098","1.1303030303030148",""
"Switzerland","CHE","2016","","1.972048253632265","0.10371840383505013","1.4010285759342234",""
"Taiwan","TWN","1965","","0.0","0.0","0.0",""
"Taiwan","TWN","1966","","0.0","0.0","0.0",""
"Taiwan","TWN","1967","","0.0","0.0","0.0",""
"Taiwan","TWN","1968","","0.0","0.0","0.0",""
"Taiwan","TWN","1969","","0.0","0.0","0.0",""
"Taiwan","TWN","1970","","0.0","0.0","0.0",""
"Taiwan","TWN","1971","","0.0","0.0","0.0",""
"Taiwan","TWN","1972","","0.0","0.0","0.0",""
"Taiwan","TWN","1973","","0.0","0.0","0.0",""
"Taiwan","TWN","1974","","0.0","0.0","0.0",""
"Taiwan","TWN","1975","","0.0","0.0","0.0",""
"Taiwan","TWN","1976","","0.0","0.0","0.0",""
"Taiwan","TWN","1977","","0.0","0.0","0.0",""
"Taiwan","TWN","1978","","0.0","0.0","0.0",""
"Taiwan","TWN","1979","","0.0","0.0","0.0",""
"Taiwan","TWN","1980","","0.0","0.0","0.0",""
"Taiwan","TWN","1981","","0.0","0.0","0.0",""
"Taiwan","TWN","1982","","0.008282","0.0","0.0",""
"Taiwan","TWN","1983","","0.004545","0.0","0.0",""
"Taiwan","TWN","1984","","0.003506","0.0","0.0",""
"Taiwan","TWN","1985","","0.002956","0.0","0.0",""
"Taiwan","TWN","1986","","0.004532","0.0","0.0",""
"Taiwan","TWN","1987","","0.002827","0.0","0.0",""
"Taiwan","TWN","1988","","0.003104","0.0","0.0",""
"Taiwan","TWN","1989","","0.0032380000000000004","0.0","0.0",""
"Taiwan","TWN","1990","","0.10028674973407767","0.0","0.0",""
"Taiwan","TWN","1991","","0.13404680294535173","0.0","0.0",""
"Taiwan","TWN","1992","","0.2002539086761265","0.0","0.0",""
"Taiwan","TWN","1993","","0.2356117518850016","0.0","0.0",""
"Taiwan","TWN","1994","","0.26242246966260463","0.0","0.0",""
"Taiwan","TWN","1995","","0.3517472042546417","0.0","0.0",""
"Taiwan","TWN","1996","","0.4000951943065848","0.0","0.0",""
"Taiwan","TWN","1997","","0.457753","0.0","0.0",""
"Taiwan","TWN","1998","","0.582174","0.0","0.0",""
"Taiwan","TWN","1999","","0.7221734999999999","0.0","0.0",""
"Taiwan","TWN","2000","","1.0481209999999999","0.001383","0.00012",""
"Taiwan","TWN","2001","","1.2502145","0.012229","0.000264",""
"Taiwan","TWN","2002","","1.373038","0.015880000000000002","0.000348",""
"Taiwan","TWN","2003","","1.6480374999999998","0.023762","0.000461",""
"Taiwan","TWN","2004","","1.8620385","0.025253","0.000584",""
"Taiwan","TWN","2005","","1.8554259999999998","0.0913","0.00096",""
"Taiwan","TWN","2006","","1.9071924999999998","0.276075","0.0014570000000000002",""
"Taiwan","TWN","2007","","2.2245365","0.439535","0.00218",""
"Taiwan","TWN","2008","","2.066672","0.5882649999999999","0.004569",""
"Taiwan","TWN","2009","","2.0189725000000003","0.7866350000000001","0.009211",""
"Taiwan","TWN","2010","","2.1649154999999998","1.026338","0.02077",""
"Taiwan","TWN","2011","","1.971009","1.492676671","0.070266324",""
"Taiwan","TWN","2012","","1.9039105","1.4134680000000002","0.173077793",""
"Taiwan","TWN","2013","","1.914639","1.640007611","0.337854186",""
"Taiwan","TWN","2014","","2.0467215000000003","1.500484383","0.551709184",""
"Taiwan","TWN","2015","","2.132039","1.5252357069999998","0.8755159550000001",""
"Taiwan","TWN","2016","","2.0481025","1.445278","1.1322299999999998",""
"Thailand","THA","1965","","0.0","0.0","0.0",""
"Thailand","THA","1966","","0.0","0.0","0.0",""
"Thailand","THA","1967","","0.0","0.0","0.0",""
"Thailand","THA","1968","","0.0","0.0","0.0",""
"Thailand","THA","1969","","0.0","0.0","0.0",""
"Thailand","THA","1970","","0.0","0.0","0.0",""
"Thailand","THA","1971","","0.0","0.0","0.0",""
"Thailand","THA","1972","","0.0","0.0","0.0",""
"Thailand","THA","1973","","0.0","0.0","0.0",""
"Thailand","THA","1974","","0.0","0.0","0.0",""
"Thailand","THA","1975","","0.0","0.0","0.0",""
"Thailand","THA","1976","","0.0","0.0","0.0",""
"Thailand","THA","1977","","0.0","0.0","0.0",""
"Thailand","THA","1978","","0.0","0.0","0.0",""
"Thailand","THA","1979","","0.0","0.0","0.0",""
"Thailand","THA","1980","","0.0","0.0","0.0",""
"Thailand","THA","1981","","0.0","0.0","0.0",""
"Thailand","THA","1982","","0.0","0.0","0.0",""
"Thailand","THA","1983","","0.0","0.0","0.0",""
"Thailand","THA","1984","","0.0","0.0","0.0",""
"Thailand","THA","1985","","0.0","0.0","0.0",""
"Thailand","THA","1986","","0.0","0.0","0.0",""
"Thailand","THA","1987","","0.00492","0.0","0.0",""
"Thailand","THA","1988","","0.030189999999999998","0.0","0.0",""
"Thailand","THA","1989","","0.02157","0.0","0.0",""
"Thailand","THA","1990","","0.025008999999999997","0.0","0.0",""
"Thailand","THA","1991","","0.029667000000000002","0.0","0.0",""
"Thailand","THA","1992","","0.020861","0.0","0.0",""
"Thailand","THA","1993","","0.029429000000000004","0.0","0.0",""
"Thailand","THA","1994","","0.05076354","0.0","0.0",""
"Thailand","THA","1995","","0.14274905999999998","0.0","0.0",""
"Thailand","THA","1996","","0.20712081","0.0","0.0",""
"Thailand","THA","1997","","0.2735002650000001","0.0","0.0",""
"Thailand","THA","1998","","0.30951109499999985","0.0","0.0",""
"Thailand","THA","1999","","0.4474332869999996","0.0","0.0",""
"Thailand","THA","2000","","0.5268974909999998","0.0","0.0",""
"Thailand","THA","2001","","0.6210878389999994","0.0","0.0",""
"Thailand","THA","2002","","0.7524021670000002","0.0","0.0",""
"Thailand","THA","2003","","1.231493312","0.0","0.0",""
"Thailand","THA","2004","","1.8419178949999988","0.0","0.0",""
"Thailand","THA","2005","","1.8562680389999988","0.0","0.0",""
"Thailand","THA","2006","","2.0234668949999994","0.0","0.0010101010101009982",""
"Thailand","THA","2007","","2.455786853999999","0.0","0.0010101010101009982",""
"Thailand","THA","2008","","2.174945232999999","0.0","0.002828282828282795",""
"Thailand","THA","2009","","2.286292026","0.001","0.01",""
"Thailand","THA","2010","","3.40321549","0.003","0.023",""
"Thailand","THA","2011","","3.9876642589999998","0.005","0.084",""
"Thailand","THA","2012","","4.609189945","0.141","0.461",""
"Thailand","THA","2013","","5.8489104887200005","0.305","1.08",""
"Thailand","THA","2014","","7.35550514253","0.305","1.385",""
"Thailand","THA","2015","","7.898243736267662","0.3124888392857143","1.7738177107866226",""
"Thailand","THA","2016","","9.649613340186116","0.4658263209393346","2.334718626394544",""
"Trinidad and Tobago","TTO","1965","","0.0","0.0","0.0",""
"Trinidad and Tobago","TTO","1966","","0.0","0.0","0.0",""
"Trinidad and Tobago","TTO","1967","","0.0","0.0","0.0",""
"Trinidad and Tobago","TTO","1968","","0.0","0.0","0.0",""
"Trinidad and Tobago","TTO","1969","","0.0","0.0","0.0",""
"Trinidad and Tobago","TTO","1970","","0.0","0.0","0.0",""
"Trinidad and Tobago","TTO","1971","","0.035","0.0","0.0",""
"Trinidad and Tobago","TTO","1972","","0.035","0.0","0.0",""
"Trinidad and Tobago","TTO","1973","","0.028999999999999998","0.0","0.0",""
"Trinidad and Tobago","TTO","1974","","0.025","0.0","0.0",""
"Trinidad and Tobago","TTO","1975","","0.023","0.0","0.0",""
"Trinidad and Tobago","TTO","1976","","0.019","0.0","0.0",""
"Trinidad and Tobago","TTO","1977","","0.023","0.0","0.0",""
"Trinidad and Tobago","TTO","1978","","0.028999999999999998","0.0","0.0",""
"Trinidad and Tobago","TTO","1979","","0.028999999999999998","0.0","0.0",""
"Trinidad and Tobago","TTO","1980","","0.026000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","1981","","0.019","0.0","0.0",""
"Trinidad and Tobago","TTO","1982","","0.018000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","1983","","0.016","0.0","0.0",""
"Trinidad and Tobago","TTO","1984","","0.013000000000000001","0.0","0.0",""
"Trinidad and Tobago","TTO","1985","","0.017","0.0","0.0",""
"Trinidad and Tobago","TTO","1986","","0.026000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","1987","","0.031","0.0","0.0",""
"Trinidad and Tobago","TTO","1988","","0.027000000000000003","0.0","0.0",""
"Trinidad and Tobago","TTO","1989","","0.026000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","1990","","0.031","0.0","0.0",""
"Trinidad and Tobago","TTO","1991","","0.025","0.0","0.0",""
"Trinidad and Tobago","TTO","1992","","0.03","0.0","0.0",""
"Trinidad and Tobago","TTO","1993","","0.027999999999999997","0.0","0.0",""
"Trinidad and Tobago","TTO","1994","","0.032","0.0","0.0",""
"Trinidad and Tobago","TTO","1995","","0.033","0.0","0.0",""
"Trinidad and Tobago","TTO","1996","","0.017","0.0","0.0",""
"Trinidad and Tobago","TTO","1997","","0.018000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","1998","","0.018000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","1999","","0.018000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","2000","","0.02","0.0","0.0",""
"Trinidad and Tobago","TTO","2001","","0.028999999999999998","0.0","0.0",""
"Trinidad and Tobago","TTO","2002","","0.026000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","2003","","0.012","0.0","0.0",""
"Trinidad and Tobago","TTO","2004","","0.023","0.0","0.0",""
"Trinidad and Tobago","TTO","2005","","0.022000000000000002","0.0","0.0",""
"Trinidad and Tobago","TTO","2006","","0.045","0.0","0.0",""
"Trinidad and Tobago","TTO","2007","","0.019","0.0","0.0",""
"Trinidad and Tobago","TTO","2008","","0.02","0.0","0.0032087671232876717",""
"Trinidad and Tobago","TTO","2009","","0.019","0.0","0.0032",""
"Trinidad and Tobago","TTO","2010","","0.0","0.0","0.004",""
"Trinidad and Tobago","TTO","2011","","0.0","0.0","0.0048",""
"Trinidad and Tobago","TTO","2012","","0.0","0.0","0.004813150684931506",""
"Trinidad and Tobago","TTO","2013","","0.0","0.0","0.0048",""
"Trinidad and Tobago","TTO","2014","","0.0","0.0","0.0048",""
"Trinidad and Tobago","TTO","2015","","0.0","0.0","0.0048",""
"Trinidad and Tobago","TTO","2016","","0.0","0.0","0.004813150684931506",""
"Turkey","TUR","1965","","0.1","0.0","0.0",""
"Turkey","TUR","1966","","0.122","0.0","0.0",""
"Turkey","TUR","1967","","0.17300000000000001","0.0","0.0",""
"Turkey","TUR","1968","","0.179","0.0","0.0",""
"Turkey","TUR","1969","","0.17800000000000002","0.0","0.0",""
"Turkey","TUR","1970","","0.166","0.0","0.0",""
"Turkey","TUR","1971","","0.162","0.0","0.0",""
"Turkey","TUR","1972","","0.175","0.0","0.0",""
"Turkey","TUR","1973","","0.19699999999999998","0.0","0.0",""
"Turkey","TUR","1974","","0.207","0.0","0.0",""
"Turkey","TUR","1975","","0.22","0.0","0.0",""
"Turkey","TUR","1976","","0.161","0.0","0.0",""
"Turkey","TUR","1977","","0.218","0.0","0.0",""
"Turkey","TUR","1978","","0.13699999999999998","0.0","0.0",""
"Turkey","TUR","1979","","0.145","0.0","0.0",""
"Turkey","TUR","1980","","0.136","0.0","0.0",""
"Turkey","TUR","1981","","0.11","0.0","0.0",""
"Turkey","TUR","1982","","0.0","0.0","0.0",""
"Turkey","TUR","1983","","0.0","0.0","0.0",""
"Turkey","TUR","1984","","0.0221","0.0","0.0",""
"Turkey","TUR","1985","","0.006","0.0","0.0",""
"Turkey","TUR","1986","","0.0436","0.0","0.0",""
"Turkey","TUR","1987","","0.0579","0.0","0.0",""
"Turkey","TUR","1988","","0.0684","0.0","0.0",""
"Turkey","TUR","1989","","0.0626","0.0","0.0",""
"Turkey","TUR","1990","","0.08009999999999999","0.0","0.0",""
"Turkey","TUR","1991","","0.1197","0.0","0.0",""
"Turkey","TUR","1992","","0.1167","0.0","0.0",""
"Turkey","TUR","1993","","0.13399999999999998","0.0","0.0",""
"Turkey","TUR","1994","","0.13","0.0","0.0",""
"Turkey","TUR","1995","","0.3083","0.0","0.0",""
"Turkey","TUR","1996","","0.2591","0.0","0.0",""
"Turkey","TUR","1997","","0.3768","0.0","0.0",""
"Turkey","TUR","1998","","0.3396","0.0055","0.0",""
"Turkey","TUR","1999","","0.2856","0.0205","0.0",""
"Turkey","TUR","2000","","0.2957","0.0334","0.0",""
"Turkey","TUR","2001","","0.3195","0.0624","0.0",""
"Turkey","TUR","2002","","0.2783","0.048","0.0",""
"Turkey","TUR","2003","","0.2045","0.0614","0.0",""
"Turkey","TUR","2004","","0.1972","0.0577","0.0",""
"Turkey","TUR","2005","","0.2168","0.059000000000000004","0.0",""
"Turkey","TUR","2006","","0.244","0.1305","0.0",""
"Turkey","TUR","2007","","0.3737","0.3511","0.0",""
"Turkey","TUR","2008","","0.3823","0.8465","0.0",""
"Turkey","TUR","2009","","0.775838","1.49537","0.0",""
"Turkey","TUR","2010","","1.12574","2.91643","0.0024",""
"Turkey","TUR","2011","","1.1635","4.7239","0.002861538461538461",""
"Turkey","TUR","2012","","1.62004","5.86075","0.004257787144362487",""
"Turkey","TUR","2013","","2.534741","7.55745","0.0067846153846153855",""
"Turkey","TUR","2014","","3.796623","8.52005","0.0174",""
"Turkey","TUR","2015","","5.18268","11.652469999999996","0.19412",""
"Turkey","TUR","2016","","5.6384666717037675","16.516591077999806","0.6876806753868285",""
"Turkmenistan","TKM","1985","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1986","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1987","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1988","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1989","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1990","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1991","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1992","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1993","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1994","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1995","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1996","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1997","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1998","","0.0","0.0","0.0",""
"Turkmenistan","TKM","1999","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2000","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2001","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2002","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2003","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2004","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2005","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2006","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2007","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2008","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2009","","0.0","0.0","0.0",""
"Turkmenistan","TKM","2010","","0.0","0.0","0.0001595",""
"Turkmenistan","TKM","2011","","0.0","0.0","0.00045675",""
"Turkmenistan","TKM","2012","","0.0","0.0","0.0009814315068493152",""
"Turkmenistan","TKM","2013","","0.0","0.0","0.00184875",""
"Turkmenistan","TKM","2014","","0.0","0.0","0.0031175",""
"Turkmenistan","TKM","2015","","0.0","0.0","0.004109300000000001",""
"Turkmenistan","TKM","2016","","0.0","0.0","0.005234301369863014",""
"USSR","OWID_USS","1965","","0.0","0.0","0.0",""
"USSR","OWID_USS","1966","","0.0","0.0","0.0",""
"USSR","OWID_USS","1967","","0.0","0.0","0.0",""
"USSR","OWID_USS","1968","","0.0","0.0","0.0",""
"USSR","OWID_USS","1969","","0.0","0.0","0.0",""
"USSR","OWID_USS","1970","","0.0","0.0","0.0",""
"USSR","OWID_USS","1971","","0.0","0.0","0.0",""
"USSR","OWID_USS","1972","","0.0","0.0","0.0",""
"USSR","OWID_USS","1973","","0.0","0.0","0.0",""
"USSR","OWID_USS","1974","","0.0","0.0","0.0",""
"USSR","OWID_USS","1975","","0.0","0.0","0.0",""
"USSR","OWID_USS","1976","","0.0","0.0","0.0",""
"USSR","OWID_USS","1977","","0.0","0.0","0.0",""
"USSR","OWID_USS","1978","","0.0","0.0","0.0",""
"USSR","OWID_USS","1979","","0.0","0.0","0.0",""
"USSR","OWID_USS","1980","","0.0","0.0","0.0",""
"USSR","OWID_USS","1981","","0.0","0.0","0.0",""
"USSR","OWID_USS","1982","","0.0","0.0","0.0",""
"USSR","OWID_USS","1983","","0.0","0.0","0.0",""
"USSR","OWID_USS","1984","","0.0","0.0","0.0",""
"Ukraine","UKR","1985","","0.0","0.0","0.0",""
"Ukraine","UKR","1986","","0.0","0.0","0.0",""
"Ukraine","UKR","1987","","0.0","0.0","0.0",""
"Ukraine","UKR","1988","","0.0","0.0","0.0",""
"Ukraine","UKR","1989","","0.0","0.0","0.0",""
"Ukraine","UKR","1990","","0.0","0.0","0.0",""
"Ukraine","UKR","1991","","0.0","0.0","0.0",""
"Ukraine","UKR","1992","","0.0","0.0","0.0",""
"Ukraine","UKR","1993","","0.0","0.0","0.0",""
"Ukraine","UKR","1994","","0.0","0.0","0.0",""
"Ukraine","UKR","1995","","0.0","0.0","0.0",""
"Ukraine","UKR","1996","","0.0","0.0","0.0",""
"Ukraine","UKR","1997","","0.0","0.0","0.0",""
"Ukraine","UKR","1998","","0.0","0.00505050505050499","0.0",""
"Ukraine","UKR","1999","","0.0","0.0030303030303029947","0.0",""
"Ukraine","UKR","2000","","0.0","0.0060606060606059895","0.0",""
"Ukraine","UKR","2001","","0.0","0.015151515151514972","0.0",""
"Ukraine","UKR","2002","","0.0","0.02121212121212096","0.0",""
"Ukraine","UKR","2003","","0.0","0.024242424242423958","0.0",""
"Ukraine","UKR","2004","","0.0","0.024242424242423958","0.0",""
"Ukraine","UKR","2005","","0.0","0.03646464646464604","0.0",""
"Ukraine","UKR","2006","","0.0","0.03363636363636326","0.0",""
"Ukraine","UKR","2007","","0.281","0.0432323232323227","0.0",""
"Ukraine","UKR","2008","","0.264","0.0432323232323227","0.0",""
"Ukraine","UKR","2009","","0.139","0.04141414141414092","0.0",""
"Ukraine","UKR","2010","","0.188","0.050505050505049914","0.0",""
"Ukraine","UKR","2011","","0.134","0.08900000000000001","0.03",""
"Ukraine","UKR","2012","","0.134","0.28800000000000003","0.33299999999999996",""
"Ukraine","UKR","2013","","0.10099999999999999","0.639","0.57",""
"Ukraine","UKR","2014","","0.13","1.13","0.429",""
"Ukraine","UKR","2015","","0.145","1.084","0.47700000000000004",""
"Ukraine","UKR","2016","","0.1453972602739726","0.958","0.396",""
"United Arab Emirates","ARE","1965","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1966","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1967","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1968","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1969","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1970","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1971","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1972","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1973","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1974","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1975","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1976","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1977","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1978","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1979","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1980","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1981","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1982","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1983","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1984","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1985","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1986","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1987","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1988","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1989","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1990","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1991","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1992","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1993","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1994","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1995","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1996","","0.0","0.0","0.0",""
"United Arab Emirates","ARE","1997","","0.0","0.0","0.0",""
